date,description,moneyIn,moneyOut,tx
2016-05-03 18:02:26,PAYMENT SENT,0,0.0053,09c23f3bfc8d6139cf5782ce2c75651fd3159ec5320155e22bce189395cb8a32
2016-05-03 16:39:21,PAYMENT SENT,0,0.0015,94ea1f3310ff51ba759de71677b28196101c4be698c51399717a2f50a0178ba5
2016-05-03 16:38:08,PAYMENT SENT,0,0.0061,1eef68f4e775bd8be3449810e975fed5f38576e0a17d4b816f66cad894adf649
2016-05-03 16:30:41,PAYMENT SENT,0,0.0016,a3a0d10b5086fa6d1bc64ef9ab091c8fcf30f502d1610d11184a3b29a3555d18
2016-05-03 16:29:01,PAYMENT SENT,0,0.0015031,353bb796a438d4df85cb13056cdd0f4d3e55f7182096c4de81ab12dd5b2f18c0
2016-05-03 16:28:25,PAYMENT SENT,0,0.0052,fa095dddf369a5be221a948d24ca5dc2f12661ed5dcb6ba3982c0f1c3cd7de42
2016-05-03 16:27:03,PAYMENT RECEIVED,0.0223031,0,c60c3d7976ac8e40c0c6f265985f4205bc79e078ce4234c7bc514ef83770832b
2016-04-29 00:42:03,PAYMENT SENT,0,0.002,defc252463034ecd6671f8e167987dbc226f71ed3b61e9c10e539ccea0c43b0e
2016-04-27 22:56:02,PAYMENT SENT,0,0.002,bbaa5e53898b602ca368a2cf7ad769e6d90a7cffd0d18a65cf09e50ffd8bb38a
2016-04-27 22:48:41,PAYMENT SENT,0,0.0025,2ba70c2a2af10819d6413e601d230b754608eb3f83244dec3d332c894037042f
2016-04-27 22:15:24,PAYMENT SENT,0,0.0025,668b19824b35cd4a047916adb75dc704605dbb839832f1e24ad454fdb1216401
2016-04-27 22:15:04,PAYMENT SENT,0,0.003,868402998977394e343274448bbcfcf87a945563b7bcc3fb2846de01fab44c1e
2016-04-27 22:04:23,PAYMENT SENT,0,0.002,495544057fc75858d207dac7c7fffb4e942b5bd5884dd0ef3581a1c7c45fe2e9
2016-04-27 22:01:21,PAYMENT SENT,0,0.00188208,abd733ad1788aec204b0f4bb74334c0b0ebe091fc371089385c01e4ac03c6264
2016-04-27 21:19:01,PAYMENT SENT,0,0.0057,8423ea3c086aaf5478e5232f823849bf5c4ffea0339412dc09f16a111add1193
2016-04-27 21:02:45,PAYMENT RECEIVED,0.00872,0,acf08a1c3e22be014eded77c83908265d428d822bcf5ca8d9de0531e1f327943
2016-04-27 21:01:17,PAYMENT SENT,0,0.0061,58ce4786a7545f7bf943a493a5a9984f0f6e27d511e9d55d52d0fad7ddd551c8
2016-04-27 20:51:38,PAYMENT RECEIVED,0.00896208,0,16424fd4e8107e6ab72e5e4b9c813fbed82a151848fedfeb37576e4e918e7a49
2016-04-27 20:38:29,PAYMENT SENT,0,0.0013,5ba60944146b09d7b2c1da481afae2bfdf1abc99c7cb7d8fbb5f3715ba49f873
2016-04-27 20:36:12,PAYMENT SENT,0,0.00148153,5efca11f3d701883cd148b77fd9f669a2b9f9012873a0bd3358644a6c8219d4d
2016-04-27 20:27:32,PAYMENT SENT,0,0.0111,a46d1934e73e27ff69ef903069f0135f089ed0905127a9ce9e20481429685d07
2016-04-27 20:15:43,PAYMENT RECEIVED,0.02388153,0,1a565f5d4fac58e9dc58ef37651ef8d4daae9a6cfd8ee4716ff547065ae15a89
2016-04-26 19:03:30,PAYMENT SENT,0,0.001,4cb365864572eff99f32ae818e0bef02f4defd16b07a8a333db29ff8b5aad087
2016-04-26 18:19:24,PAYMENT SENT,0,0.0045,5ca088210bc3958da6318734b078ad0dd1b7b039236881266f089e41e9df23ba
2016-04-26 17:39:05,PAYMENT SENT,0,0.00156885,f4744ca22ff1773f80388cebbc1143ff1f6abd5401d41a4eab929c076b5ef54b
2016-04-26 17:21:39,PAYMENT SENT,0,0.0043,6e1c658d4c85210de0980815f9aefaf11bd3f437767edebfc89c599a9302a3f4
2016-04-26 17:08:01,PAYMENT SENT,0,0.0049,ccdfb33ce72955d41e4ac666ca01710acec5b8cf96b168c912271f18a1ce4734
2016-04-26 16:37:18,PAYMENT SENT,0,0.0047,5488fbe24fd4806e14786643e4dcc491deb41292580b501bcc8f6e8f070d3aa5
2016-04-26 16:23:43,PAYMENT RECEIVED,0.02096885,0,9a500634746bd099078c72c8c7c3eb1791fb22392568bd8fd0f10c9e6c15b447
2016-04-24 20:06:25,PAYMENT SENT,0,0.004,cad9ed3c49a260ad49162e3cf4dd8a03a38345e0a62b133a35589ac294b42af2
2016-04-24 19:44:12,PAYMENT SENT,0,0.0045,b9460a50fec25735addc130e812d22fa37e94dcc14bf334d96f4084015ac6632
2016-04-24 19:23:52,PAYMENT RECEIVED,0.0059,0,0a812cd7c2d8d5c8989a4231aa98524a9b0d33ac2400bd3eafc61457bd009e00
2016-04-24 18:48:27,PAYMENT SENT,0,0.001524,7319199450a039c58450e014b8addfe6406c4fd3a6dd038946e632f1d224dccb
2016-04-24 18:25:56,PAYMENT SENT,0,0.002458,b1659cb28d3dfb2bb7d7d004d1cc7a19ad4dd7ce638f78dc7ccf2a40eda42c16
2016-04-24 18:21:01,PAYMENT RECEIVED,0.006582,0,359752e8013fa9a42747c498c500124a08f235844f0d2e2cea4d10082d60594a
2016-04-23 07:28:42,PAYMENT SENT,0,0.0017,54700825e9016f6a15c9417d9840c7ccdd9f0f34309fc682e393f329d246b00e
2016-04-23 02:12:05,PAYMENT SENT,0,0.0038,019ac052ca113ba3f2d985704ac577f610ddbd0fe31a9ae79069611b9580571e
2016-04-23 00:27:01,PAYMENT SENT,0,0.0055,ae782e966a5c885d1ad87449158c06af449d9f2d23de6b607dad7adf518d3454
2016-04-22 21:58:51,PAYMENT SENT,0,0.005,e7fcbf71f750f1cd344a361862d8ed8dbc0c42c2ce45fc68f22d12eb44528ddd
2016-04-22 21:09:44,PAYMENT RECEIVED,0.016,0,30817347579b36f61825d7a8f33c8458272b815b78629b8214d22752beeeeecd
2016-04-21 18:00:01,PAYMENT SENT,0,0.001829,b8cd315b90c34c0af945ff260cb8dc9e5228a9f3daf69326a824bb78e8d01a67
2016-04-21 17:07:49,PAYMENT SENT,0,0.0038,add4a1e5651669ef191743cbad101e8e1b0104b5b71760273a35f96fb8851818
2016-04-21 16:34:05,PAYMENT SENT,0,0.005,9cf0963ede541ec046d3a68c17b50e9a1f11d37df78cf61e9f89e17c1e7b25cf
2016-04-21 16:19:09,PAYMENT RECEIVED,0.010629,0,0186bc5a4e49d9a4a2451a50195f817ea492fc519054ba939f6f6968fee8e97e
2016-04-21 15:49:43,PAYMENT SENT,0,0.0025,c6c291a85339fca475ab3f56a10bbed75adccab037f6be5bab35e888b5d2b0c0
2016-04-21 15:43:23,PAYMENT SENT,0,0.0043,2f213babca83ccb9869dbde5269e2b496baa02916481d84fbaaa4db42f2f00a5
2016-04-21 15:05:40,PAYMENT SENT,0,0.0012,44b0ede7cbf11869837d95d049861c48dd47de2dbe246a7cc9b8abe716322cab
2016-04-21 14:54:48,PAYMENT SENT,0,0.0013,098842bcd3e10eab914ab2320c86061570e1fa4e3d5e0cf7c3025cd71bb8c5b4
2016-04-21 14:51:53,PAYMENT SENT,0,0.001357,2b722942916aa29198154c928d0f9c9badbce77e2c76f99b7c8c9f4d37bea0ab
2016-04-21 14:45:10,PAYMENT RECEIVED,0.010657,0,b83d892844a04b0ca04759e7defe435436b46246b858e858134fdbf9df8ae0f9
